ID,Message_Text,Type,Platform,Has_Link,Has_Urgency_Keywords,Sender,Message_Length,Num_Links,Suspicious_Keyword_Count
1593,तपाईंको खाता जोखिममा छ। यसलाई सुरक्षित गर्न क्लिक गर्नुहोस् payment,Phishing,SMS,1,1,Unknown,67,0,0
1594,Your password subscription is expiring. Renew now: http://fakebank.com/login,Phishing,Email,1,1,Unknown,76,1,1
1595,Your password subscription is expiring. Renew now: http://bit.ly/secure123,Phishing,WhatsApp,1,1,Bank,74,1,1
1596,Your भुक्तानी subscription is expiring. Renew now: http://fakebank.com/login,Phishing,Email,1,1,Bank,76,1,1
1597,तपाईंको खाता जोखिममा छ। यसलाई सुरक्षित गर्न क्लिक गर्नुहोस् password,Phishing,WhatsApp,1,1,Unknown,68,0,1
1598,तपाईंको भुक्तानी सदस्यता सकिँदैछ। अब नवीकरण गर्नुहोस्: http://bit.ly/secure123,Phishing,WhatsApp,1,1,Bank,78,1,1
1599,तात्कालिक कार्य आवश्यक! आफ्नो खाता सत्यापित गर्नुहोस्: http://fakebank.com/login,Phishing,Email,1,1,Service,80,1,1
1600,Congratulations! You won a खाता. Claim here: http://claimprize.com/win,Phishing,SMS,1,1,Bank,70,1,3
1601,तपाईंको प्याकेज तपाईंको प्याकेज मा आइपुग्नेछ। ट्र्याक गर्न यहाँ क्लिक गर्नुहोस्: ,Legit,Email,0,0,Friend,81,0,0
1602,Your account has been compromised. Click iPhone to secure it.,Phishing,Email,1,1,Unknown,61,0,2
1603,Immediate action required! Verify your भुक्तानी now: http://fakebank.com/login,Phishing,WhatsApp,1,1,Unknown,78,1,2
1604,स्मरण: तपाईंको भेटघाट तपाईंको प्याकेज मा तय गरिएको छ।,Legit,Email,1,0,Colleague,53,0,0
1605,"Hey, can we catch up this weekend?",Legit,SMS,1,0,Friend,34,0,0
1606,Your payment subscription is expiring. Renew now: http://bit.ly/secure123,Phishing,Email,1,1,Bank,73,1,0
1607,Your account has been compromised. Click iPhone to secure it.,Phishing,SMS,1,1,Bank,61,0,2
1608,Reminder: Your appointment is scheduled for your package,Legit,WhatsApp,1,0,Friend,56,0,0
1609,तात्कालिक कार्य आवश्यक! आफ्नो password सत्यापित गर्नुहोस्: http://fakebank.com/login,Phishing,WhatsApp,1,1,Service,84,1,2
1610,बधाई छ! तपाईंले पासवर्ड जित्नुभयो। यहाँ दाबी गर्नुहोस्: http://fakebank.com/login,Phishing,SMS,1,1,Unknown,81,1,1
1611,Meeting at Monday tomorrow. Don't be late.,Legit,Email,0,0,Service,42,0,0
1612,स्मरण: तपाईंको भेटघाट तपाईंको प्याकेज मा तय गरिएको छ।,Legit,SMS,1,0,Service,53,0,0
1613,Your package will arrive on सप्ताहन्त. Track here: http://calendar.com/appointment,Legit,SMS,1,0,Friend,82,1,0
1614,Your account has been compromised. Click iPhone to secure it.,Phishing,SMS,1,1,Unknown,61,0,2
1615,Immediate action required! Verify your password now: http://claimprize.com/win,Phishing,Email,1,1,Bank,78,1,4
1616,You received a payment of $iPhone. Click http://bit.ly/secure123 to accept it.,Phishing,SMS,1,1,Service,78,1,1
1617,Happy Birthday! Wishing you a great year ahead.,Legit,Email,0,0,Colleague,47,0,0
1618,Your भुक्तानी subscription is expiring. Renew now: http://claimprize.com/win,Phishing,WhatsApp,1,1,Bank,76,1,3
1619,तपाईंको खाता जोखिममा छ। यसलाई सुरक्षित गर्न क्लिक गर्नुहोस् भुक्तानी,Phishing,SMS,1,1,Bank,68,0,1
1620,Meeting at your package tomorrow. Don't be late.,Legit,WhatsApp,1,0,Colleague,48,0,0
1621,Your account has been compromised. Click भुक्तानी to secure it.,Phishing,Email,1,1,Unknown,63,0,3
1622,जन्मदिनको शुभकामना! तपाईंलाई उत्कृष्ट वर्षको कामना।,Legit,Email,1,0,Colleague,51,0,0
1623,Immediate action required! Verify your पासवर्ड now: http://fakebank.com/login,Phishing,Email,1,1,Unknown,77,1,1
1624,Reminder: Your appointment is scheduled for भोलि,Legit,SMS,1,0,Friend,48,0,0
1625,Meeting at भोलि tomorrow. Don't be late.,Legit,Email,1,0,Service,40,0,0
1626,तपाईंको प्याकेज Monday मा आइपुग्नेछ। ट्र्याक गर्न यहाँ क्लिक गर्नुहोस्: ,Legit,SMS,0,0,Service,72,0,0
1627,Happy Birthday! Wishing you a great year ahead.,Legit,Email,1,0,Friend,47,0,0
1628,तपाईंको प्याकेज तपाईंको प्याकेज मा आइपुग्नेछ। ट्र्याक गर्न यहाँ क्लिक गर्नुहोस्: ,Legit,WhatsApp,0,0,Service,81,0,0
1629,"Hey, can we catch up this weekend?",Legit,Email,1,0,Friend,34,0,0
1630,Your account has been compromised. Click खाता to secure it.,Phishing,Email,1,1,Bank,59,0,2
1631,तात्कालिक कार्य आवश्यक! आफ्नो खाता सत्यापित गर्नुहोस्: http://claimprize.com/win,Phishing,WhatsApp,1,1,Bank,80,1,3
1632,तपाईंको प्याकेज तपाईंको प्याकेज मा आइपुग्नेछ। ट्र्याक गर्न यहाँ क्लिक गर्नुहोस्: http://calendar.com/appointment,Legit,WhatsApp,1,0,Friend,112,1,0
1633,Meeting at next week tomorrow. Don't be late.,Legit,WhatsApp,0,0,Friend,45,0,0
1634,भोलि तपाईंको प्याकेज मा बैठक छ। ढिला नगर्नुहोस्।,Legit,WhatsApp,1,0,Colleague,48,0,0
1635,Happy Birthday! Wishing you a great year ahead.,Legit,Email,1,0,Colleague,47,0,0
1636,Your package will arrive on Monday. Track here: http://calendar.com/appointment,Legit,SMS,1,0,Service,79,1,0
1637,Your password subscription is expiring. Renew now: http://claimprize.com/win,Phishing,Email,1,1,Bank,76,1,3
1638,Your package will arrive on next week. Track here: http://trackingservice.com/track,Legit,WhatsApp,1,0,Friend,83,1,0
1639,Happy Birthday! Wishing you a great year ahead.,Legit,WhatsApp,1,0,Colleague,47,0,0
1640,You received a payment of $भुक्तानी. Click http://bit.ly/secure123 to accept it.,Phishing,Email,1,1,Unknown,80,1,2
1641,Your account has been compromised. Click पासवर्ड to secure it.,Phishing,Email,1,1,Bank,62,0,2
1642,Immediate action required! Verify your खाता now: http://fakebank.com/login,Phishing,SMS,1,1,Service,74,1,1
1643,Happy Birthday! Wishing you a great year ahead.,Legit,SMS,1,0,Friend,47,0,0
1644,स्मरण: तपाईंको भेटघाट next week मा तय गरिएको छ।,Legit,Email,0,0,Colleague,47,0,0
1645,Reminder: Your appointment is scheduled for 10 AM,Legit,WhatsApp,0,0,Friend,49,0,0
1646,तपाईंलाई $iPhone को भुक्तानी प्राप्त भयो। स्वीकार गर्न क्लिक गर्नुहोस्: http://bit.ly/secure123,Phishing,Email,1,1,Unknown,95,1,1
1647,Immediate action required! Verify your account now: http://bit.ly/secure123,Phishing,Email,1,1,Bank,75,1,2
1648,जन्मदिनको शुभकामना! तपाईंलाई उत्कृष्ट वर्षको कामना।,Legit,Email,0,0,Friend,51,0,0
1649,Congratulations! You won a पासवर्ड. Claim here: http://fakebank.com/login,Phishing,Email,1,1,Service,73,1,1
1650,Your account has been compromised. Click भुक्तानी to secure it.,Phishing,WhatsApp,1,1,Bank,63,0,3
1651,You received a payment of $खाता. Click http://claimprize.com/win to accept it.,Phishing,SMS,1,1,Service,78,1,3
1652,You received a payment of $iPhone. Click http://bit.ly/secure123 to accept it.,Phishing,Email,1,1,Service,78,1,1
1653,You received a payment of $iPhone. Click http://bit.ly/secure123 to accept it.,Phishing,WhatsApp,1,1,Unknown,78,1,1
1654,You received a payment of $account. Click http://bit.ly/secure123 to accept it.,Phishing,Email,1,1,Bank,79,1,2
1655,तपाईंको प्याकेज भोलि मा आइपुग्नेछ। ट्र्याक गर्न यहाँ क्लिक गर्नुहोस्: http://trackingservice.com/track,Legit,Email,1,0,Friend,102,1,0
1656,Your package will arrive on भोलि. Track here: ,Legit,SMS,0,0,Colleague,46,0,0
1657,Happy Birthday! Wishing you a great year ahead.,Legit,WhatsApp,1,0,Friend,47,0,0
1658,Your package will arrive on Monday. Track here: http://calendar.com/appointment,Legit,WhatsApp,1,0,Service,79,1,0
1659,Reminder: Your appointment is scheduled for Monday,Legit,WhatsApp,1,0,Friend,50,0,0
1660,Congratulations! You won a पासवर्ड. Claim here: http://claimprize.com/win,Phishing,SMS,1,1,Unknown,73,1,3
1661,Congratulations! You won a खाता. Claim here: http://fakebank.com/login,Phishing,SMS,1,1,Bank,70,1,1
1662,Congratulations! You won a खाता. Claim here: http://fakebank.com/login,Phishing,WhatsApp,1,1,Service,70,1,1
1663,भोलि तपाईंको प्याकेज मा बैठक छ। ढिला नगर्नुहोस्।,Legit,WhatsApp,1,0,Colleague,48,0,0
1664,बधाई छ! तपाईंले password जित्नुभयो। यहाँ दाबी गर्नुहोस्: http://bit.ly/secure123,Phishing,Email,1,1,Bank,80,1,2
1665,हामी यस सप्ताहन्त भेट्न सक्छौं?,Legit,WhatsApp,0,0,Service,31,0,0
1666,You received a payment of $भुक्तानी. Click http://bit.ly/secure123 to accept it.,Phishing,Email,1,1,Unknown,80,1,2
1667,You received a payment of $payment. Click http://fakebank.com/login to accept it.,Phishing,WhatsApp,1,1,Service,81,1,1
1668,You received a payment of $password. Click http://claimprize.com/win to accept it.,Phishing,WhatsApp,1,1,Bank,82,1,4
1669,तपाईंको खाता जोखिममा छ। यसलाई सुरक्षित गर्न क्लिक गर्नुहोस् भुक्तानी,Phishing,WhatsApp,1,1,Bank,68,0,1
1670,Your account has been compromised. Click iPhone to secure it.,Phishing,SMS,1,1,Service,61,0,2
1671,तपाईंको खाता सदस्यता सकिँदैछ। अब नवीकरण गर्नुहोस्: http://fakebank.com/login,Phishing,WhatsApp,1,1,Bank,76,1,0
1672,Reminder: Your appointment is scheduled for next week,Legit,SMS,1,0,Colleague,53,0,0
1673,जन्मदिनको शुभकामना! तपाईंलाई उत्कृष्ट वर्षको कामना।,Legit,Email,0,0,Service,51,0,0
1674,Happy Birthday! Wishing you a great year ahead.,Legit,Email,0,0,Friend,47,0,0
1675,Immediate action required! Verify your iPhone now: http://claimprize.com/win,Phishing,SMS,1,1,Service,76,1,3
1676,Your package will arrive on सप्ताहन्त. Track here: http://trackingservice.com/track,Legit,Email,1,0,Friend,83,1,0
1677,Your package will arrive on Monday. Track here: http://calendar.com/appointment,Legit,SMS,1,0,Service,79,1,0
1678,"Hey, can we catch up this weekend?",Legit,WhatsApp,0,0,Friend,34,0,0
1679,भोलि 10 AM मा बैठक छ। ढिला नगर्नुहोस्।,Legit,Email,1,0,Friend,38,0,0
1680,Your account has been compromised. Click खाता to secure it.,Phishing,WhatsApp,1,1,Unknown,59,0,2
1681,Immediate action required! Verify your iPhone now: http://bit.ly/secure123,Phishing,WhatsApp,1,1,Bank,74,1,1
1682,जन्मदिनको शुभकामना! तपाईंलाई उत्कृष्ट वर्षको कामना।,Legit,WhatsApp,1,0,Friend,51,0,0
1683,"Hey, can we catch up this weekend?",Legit,WhatsApp,0,0,Service,34,0,0
1684,Reminder: Your appointment is scheduled for next week,Legit,SMS,1,0,Friend,53,0,0
1685,Meeting at भोलि tomorrow. Don't be late.,Legit,Email,0,0,Service,40,0,0
1686,तपाईंलाई $password को भुक्तानी प्राप्त भयो। स्वीकार गर्न क्लिक गर्नुहोस्: http://fakebank.com/login,Phishing,SMS,1,1,Service,99,1,2
1687,Immediate action required! Verify your password now: http://fakebank.com/login,Phishing,Email,1,1,Unknown,78,1,2
1688,"Hey, can we catch up this weekend?",Legit,SMS,1,0,Service,34,0,0
1689,"Hey, can we catch up this weekend?",Legit,WhatsApp,0,0,Friend,34,0,0
1690,Meeting at तपाईंको प्याकेज tomorrow. Don't be late.,Legit,WhatsApp,1,0,Service,51,0,0
1691,तपाईंलाई $account को भुक्तानी प्राप्त भयो। स्वीकार गर्न क्लिक गर्नुहोस्: http://bit.ly/secure123,Phishing,Email,1,1,Service,96,1,2
1692,Your account has been compromised. Click खाता to secure it.,Phishing,Email,1,1,Bank,59,0,2
1693,You received a payment of $account. Click http://claimprize.com/win to accept it.,Phishing,SMS,1,1,Unknown,81,1,4
1694,Happy Birthday! Wishing you a great year ahead.,Legit,Email,0,0,Service,47,0,0
